image_id,width,height,bbox,source
Gao_ship_hh_020170129770205010,256,256,"[145.0, 216.0, 18.0, 35.0]",ssdd
Gao_ship_hh_020170129770205011,256,256,"[28.0, 172.0, 17.0, 27.0]",ssdd
Gao_ship_hh_020170129770205011,256,256,"[18.0, 218.0, 18.0, 34.0]",ssdd
Gao_ship_hh_02017012977020504,256,256,"[114.0, 77.0, 18.0, 23.0]",ssdd
Gao_ship_hh_02017012977020504,256,256,"[154.0, 191.0, 24.0, 32.0]",ssdd
Gao_ship_hh_02017012977020504,256,256,"[232.0, 34.0, 19.0, 25.0]",ssdd
Gao_ship_hh_02017012977020505,256,256,"[25.0, 192.0, 24.0, 29.0]",ssdd
Gao_ship_hh_02017012977020505,256,256,"[155.0, 191.0, 16.0, 30.0]",ssdd
Gao_ship_hh_02017012977020505,256,256,"[104.0, 33.0, 19.0, 28.0]",ssdd
Gao_ship_hh_02017012977020506,256,256,"[27.0, 191.0, 18.0, 30.0]",ssdd
Gao_ship_hh_02017012977020506,256,256,"[171.0, 220.0, 19.0, 22.0]",ssdd
Gao_ship_hh_02017012977020506,256,256,"[166.0, 47.0, 17.0, 32.0]",ssdd
Gao_ship_hh_02017012977020507,256,256,"[43.0, 220.0, 18.0, 22.0]",ssdd
Gao_ship_hh_02017012977020507,256,256,"[37.0, 47.0, 18.0, 31.0]",ssdd
Gao_ship_hh_02017012977020507,256,256,"[197.0, 42.0, 16.0, 32.0]",ssdd
Gao_ship_hh_02017012977020508,256,256,"[70.0, 44.0, 14.0, 29.0]",ssdd
Gao_ship_hh_020170129770206010,256,256,"[138.0, 127.0, 17.0, 33.0]",ssdd
Gao_ship_hh_020170129770206010,256,256,"[145.0, 88.0, 19.0, 34.0]",ssdd
Gao_ship_hh_020170129770206010,256,256,"[155.0, 44.0, 19.0, 29.0]",ssdd
Gao_ship_hh_020170129770206011,256,256,"[10.0, 122.0, 15.0, 38.0]",ssdd
Gao_ship_hh_020170129770206011,256,256,"[18.0, 87.0, 15.0, 32.0]",ssdd
Gao_ship_hh_020170129770206011,256,256,"[27.0, 44.0, 19.0, 29.0]",ssdd
Gao_ship_hh_02017012977020604,256,256,"[154.0, 63.0, 22.0, 29.0]",ssdd
Gao_ship_hh_02017012977020605,256,256,"[26.0, 62.0, 22.0, 30.0]",ssdd
Gao_ship_hh_02017012977020605,256,256,"[127.0, 171.0, 23.0, 23.0]",ssdd
Gao_ship_hh_02017012977020605,256,256,"[154.0, 64.0, 20.0, 24.0]",ssdd
Gao_ship_hh_02017012977020606,256,256,"[26.0, 62.0, 19.0, 27.0]",ssdd
Gao_ship_hh_02017012977020606,256,256,"[0.0, 172.0, 21.0, 24.0]",ssdd
Gao_ship_hh_02017012977020606,256,256,"[124.0, 181.0, 20.0, 24.0]",ssdd
Gao_ship_hh_02017012977020606,256,256,"[170.0, 92.0, 19.0, 20.0]",ssdd
Gao_ship_hh_02017012977020606,256,256,"[237.0, 215.0, 18.0, 18.0]",ssdd
Gao_ship_hh_02017012977020607,256,256,"[0.0, 181.0, 16.0, 26.0]",ssdd
Gao_ship_hh_02017012977020607,256,256,"[42.0, 92.0, 19.0, 22.0]",ssdd
Gao_ship_hh_02017012977020607,256,256,"[111.0, 214.0, 22.0, 20.0]",ssdd
Gao_ship_hh_02017012977020608,256,256,"[165.0, 164.0, 24.0, 23.0]",ssdd
Gao_ship_hh_02017012977020609,256,256,"[37.0, 163.0, 24.0, 24.0]",ssdd
Gao_ship_hh_020170129770207010,256,256,"[137.0, 6.0, 17.0, 27.0]",ssdd
Gao_ship_hh_020170129770207011,256,256,"[10.0, 6.0, 14.0, 26.0]",ssdd
Gao_ship_hh_02017012977020705,256,256,"[127.0, 43.0, 20.0, 24.0]",ssdd
Gao_ship_hh_02017012977020706,256,256,"[0.0, 43.0, 19.0, 25.0]",ssdd
Gao_ship_hh_02017012977020706,256,256,"[124.0, 52.0, 19.0, 25.0]",ssdd
Gao_ship_hh_02017012977020706,256,256,"[181.0, 186.0, 22.0, 20.0]",ssdd
Gao_ship_hh_02017012977020706,256,256,"[240.0, 87.0, 15.0, 18.0]",ssdd
Gao_ship_hh_02017012977020707,256,256,"[0.0, 53.0, 16.0, 25.0]",ssdd
Gao_ship_hh_02017012977020707,256,256,"[54.0, 185.0, 21.0, 22.0]",ssdd
Gao_ship_hh_02017012977020707,256,256,"[198.0, 218.0, 22.0, 22.0]",ssdd
Gao_ship_hh_02017012977020707,256,256,"[110.0, 84.0, 21.0, 22.0]",ssdd
Gao_ship_hh_02017012977020708,256,256,"[71.0, 219.0, 18.0, 20.0]",ssdd
Gao_ship_hh_02017012977020708,256,256,"[165.0, 36.0, 22.0, 22.0]",ssdd
Gao_ship_hh_02017012977020709,256,256,"[35.0, 35.0, 25.0, 23.0]",ssdd
Gao_ship_hh_020170129770208010,256,256,"[34.0, 179.0, 17.0, 25.0]",ssdd
Gao_ship_hh_020170129770208010,256,256,"[21.0, 213.0, 16.0, 22.0]",ssdd
Gao_ship_hh_02017012977020806,256,256,"[182.0, 57.0, 22.0, 21.0]",ssdd
Gao_ship_hh_02017012977020807,256,256,"[54.0, 57.0, 22.0, 21.0]",ssdd
Gao_ship_hh_02017012977020807,256,256,"[198.0, 90.0, 21.0, 22.0]",ssdd
Gao_ship_hh_02017012977020808,256,256,"[71.0, 91.0, 19.0, 20.0]",ssdd
Gao_ship_hh_02017012977020809,256,256,"[162.0, 180.0, 17.0, 25.0]",ssdd
Gao_ship_hh_02017012977020809,256,256,"[150.0, 213.0, 16.0, 23.0]",ssdd
Gao_ship_hh_02017012977020901,256,256,"[65.0, 143.0, 15.0, 25.0]",ssdd
Gao_ship_hh_020170129770209010,256,256,"[23.0, 83.0, 14.0, 25.0]",ssdd
Gao_ship_hh_020170129770209010,256,256,"[34.0, 51.0, 17.0, 26.0]",ssdd
Gao_ship_hh_020170129770209010,256,256,"[2.0, 129.0, 17.0, 23.0]",ssdd
Gao_ship_hh_020170129770303010,256,256,"[95.0, 186.0, 49.0, 17.0]",ssdd
Gao_ship_hh_020170129770304010,256,256,"[133.0, 173.0, 19.0, 31.0]",ssdd
Gao_ship_hh_020170129770304010,256,256,"[95.0, 60.0, 49.0, 17.0]",ssdd
Gao_ship_hh_020170129770305010,256,256,"[131.0, 47.0, 21.0, 31.0]",ssdd
Gao_ship_hh_020170129770305011,256,256,"[4.0, 44.0, 20.0, 34.0]",ssdd
Gao_ship_hh_02017012977030502,256,256,"[85.0, 74.0, 74.0, 45.0]",ssdd
Gao_ship_hh_02017012977030502,256,256,"[158.0, 42.0, 71.0, 41.0]",ssdd
Gao_ship_hh_02017012977030503,256,256,"[25.0, 43.0, 78.0, 43.0]",ssdd
Gao_ship_hh_02017012977030503,256,256,"[121.0, 0.0, 85.0, 37.0]",ssdd
Gao_ship_hh_02017012977030506,256,256,"[140.0, 146.0, 77.0, 21.0]",ssdd
Gao_ship_hh_02017012977030507,256,256,"[12.0, 149.0, 74.0, 17.0]",ssdd
Gao_ship_hh_02017012977030606,256,256,"[139.0, 21.0, 75.0, 18.0]",ssdd
Gao_ship_hh_02017012977030607,256,256,"[12.0, 20.0, 76.0, 20.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[111.0, 120.0, 26.0, 26.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[102.0, 49.0, 19.0, 21.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[178.0, 34.0, 14.0, 24.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[218.0, 43.0, 18.0, 21.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[157.0, 94.0, 18.0, 21.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[195.0, 96.0, 18.0, 24.0]",ssdd
Gao_ship_hh_020170129770401002,256,256,"[211.0, 175.0, 27.0, 25.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[59.0, 196.0, 14.0, 32.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[10.0, 172.0, 11.0, 20.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[145.0, 104.0, 17.0, 30.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[203.0, 66.0, 14.0, 26.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[227.0, 151.0, 16.0, 32.0]",ssdd
Gao_ship_hh_02017012977040107,256,256,"[158.0, 241.0, 20.0, 14.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[17.0, 105.0, 16.0, 29.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[74.0, 68.0, 15.0, 24.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[188.0, 58.0, 16.0, 30.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[153.0, 169.0, 18.0, 29.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[96.0, 150.0, 19.0, 34.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[132.0, 10.0, 14.0, 22.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[32.0, 239.0, 17.0, 16.0]",ssdd
Gao_ship_hh_02017012977040108,256,256,"[124.0, 230.0, 18.0, 25.0]",ssdd
Gao_ship_hh_02017012977040109,256,256,"[0.0, 231.0, 15.0, 23.0]",ssdd
Gao_ship_hh_02017012977040109,256,256,"[26.0, 169.0, 18.0, 29.0]",ssdd
Gao_ship_hh_02017012977040109,256,256,"[61.0, 56.0, 15.0, 32.0]",ssdd
Gao_ship_hh_02017012977040109,256,256,"[5.0, 10.0, 13.0, 22.0]",ssdd
Gao_ship_hh_020170129770401102,256,256,"[211.0, 47.0, 26.0, 27.0]",ssdd
Gao_ship_hh_020170129770401102,256,256,"[113.0, 0.0, 28.0, 18.0]",ssdd
Gao_ship_hh_020170129770401103,256,256,"[82.0, 46.0, 29.0, 26.0]",ssdd
Gao_ship_hh_020170129770401104,256,256,"[115.0, 87.0, 37.0, 25.0]",ssdd
Gao_ship_hh_020170129770401105,256,256,"[165.0, 225.0, 37.0, 16.0]",ssdd
Gao_ship_hh_020170129770401106,256,256,"[38.0, 226.0, 36.0, 16.0]",ssdd
Gao_ship_hh_020170129770401106,256,256,"[110.0, 165.0, 22.0, 31.0]",ssdd
Gao_ship_hh_020170129770401203,256,256,"[110.0, 119.0, 40.0, 18.0]",ssdd
Gao_ship_hh_020170129770401203,256,256,"[35.0, 109.0, 27.0, 12.0]",ssdd
Gao_ship_hh_020170129770401203,256,256,"[70.0, 116.0, 35.0, 14.0]",ssdd
Gao_ship_hh_020170129770401203,256,256,"[161.0, 137.0, 37.0, 12.0]",ssdd
Gao_ship_hh_020170129770401204,256,256,"[98.0, 141.0, 38.0, 13.0]",ssdd
Gao_ship_hh_020170129770401205,256,256,"[165.0, 97.0, 37.0, 17.0]",ssdd
Gao_ship_hh_020170129770401206,256,256,"[38.0, 97.0, 36.0, 17.0]",ssdd
Gao_ship_hh_020170129770401206,256,256,"[111.0, 38.0, 20.0, 31.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[74.0, 131.0, 20.0, 31.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[59.0, 68.0, 15.0, 32.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[9.0, 45.0, 13.0, 19.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[161.0, 111.0, 18.0, 17.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[225.0, 24.0, 19.0, 31.0]",ssdd
Gao_ship_hh_02017012977040207,256,256,"[227.0, 228.0, 20.0, 17.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[33.0, 111.0, 17.0, 18.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[127.0, 103.0, 14.0, 31.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[99.0, 229.0, 22.0, 16.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[153.0, 39.0, 17.0, 32.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[98.0, 23.0, 16.0, 33.0]",ssdd
Gao_ship_hh_02017012977040208,256,256,"[214.0, 164.0, 13.0, 18.0]",ssdd
Gao_ship_hh_02017012977040209,256,256,"[0.0, 103.0, 14.0, 32.0]",ssdd
Gao_ship_hh_02017012977040209,256,256,"[24.0, 39.0, 18.0, 31.0]",ssdd
Gao_ship_hh_02017012977040209,256,256,"[86.0, 164.0, 13.0, 18.0]",ssdd
Gao_ship_hh_02017012977040306,256,256,"[204.0, 4.0, 17.0, 28.0]",ssdd
Gao_ship_hh_02017012977040307,256,256,"[75.0, 5.0, 17.0, 27.0]",ssdd
Gao_ship_hh_02017012977040307,256,256,"[228.0, 101.0, 19.0, 16.0]",ssdd
Gao_ship_hh_02017012977040307,256,256,"[174.0, 241.0, 16.0, 14.0]",ssdd
Gao_ship_hh_02017012977040308,256,256,"[100.0, 102.0, 21.0, 14.0]",ssdd
Gao_ship_hh_02017012977040308,256,256,"[214.0, 36.0, 12.0, 18.0]",ssdd
Gao_ship_hh_02017012977040308,256,256,"[46.0, 241.0, 15.0, 14.0]",ssdd
Gao_ship_hh_02017012977040309,256,256,"[86.0, 37.0, 12.0, 18.0]",ssdd
Gao_ship_hh_02017012977040407,256,256,"[175.0, 113.0, 19.0, 25.0]",ssdd
Gao_ship_hh_02017012977040408,256,256,"[46.0, 113.0, 19.0, 25.0]",ssdd
Gao_ship_hh_02017012977040507,256,256,"[183.0, 124.0, 22.0, 16.0]",ssdd
Gao_ship_hh_02017012977040601,256,256,"[129.0, 207.0, 20.0, 21.0]",ssdd
Gao_ship_hh_02017012977040603,256,256,"[0.0, 196.0, 16.0, 35.0]",ssdd
Gao_ship_hh_02017012977040701,256,256,"[128.0, 79.0, 21.0, 21.0]",ssdd
Gao_ship_hh_02017012977040701,256,256,"[198.0, 199.0, 26.0, 16.0]",ssdd
Gao_ship_hh_02017012977040701,256,256,"[225.0, 117.0, 30.0, 22.0]",ssdd
Gao_ship_hh_02017012977040702,256,256,"[1.0, 79.0, 21.0, 21.0]",ssdd
Gao_ship_hh_02017012977040702,256,256,"[69.0, 199.0, 28.0, 15.0]",ssdd
Gao_ship_hh_02017012977040702,256,256,"[127.0, 68.0, 21.0, 35.0]",ssdd
Gao_ship_hh_02017012977040702,256,256,"[99.0, 117.0, 25.0, 29.0]",ssdd
Gao_ship_hh_02017012977040702,256,256,"[112.0, 145.0, 28.0, 28.0]",ssdd
Gao_ship_hh_02017012977040707,256,256,"[173.0, 216.0, 16.0, 28.0]",ssdd
Gao_ship_hh_02017012977040708,256,256,"[44.0, 217.0, 17.0, 27.0]",ssdd
Gao_ship_hh_02017012977040708,256,256,"[137.0, 191.0, 18.0, 21.0]",ssdd
Gao_ship_hh_02017012977040708,256,256,"[204.0, 239.0, 22.0, 16.0]",ssdd
Gao_ship_hh_02017012977040709,256,256,"[10.0, 192.0, 17.0, 21.0]",ssdd
Gao_ship_hh_02017012977040709,256,256,"[124.0, 186.0, 24.0, 12.0]",ssdd
Gao_ship_hh_02017012977040709,256,256,"[182.0, 200.0, 21.0, 10.0]",ssdd
Gao_ship_hh_02017012977040709,256,256,"[131.0, 246.0, 23.0, 9.0]",ssdd
Gao_ship_hh_02017012977040709,256,256,"[76.0, 239.0, 23.0, 16.0]",ssdd
Gao_ship_hh_02017012977040801,256,256,"[190.0, 139.0, 25.0, 13.0]",ssdd
Gao_ship_hh_02017012977040801,256,256,"[197.0, 72.0, 28.0, 14.0]",ssdd
Gao_ship_hh_02017012977040801,256,256,"[232.0, 236.0, 17.0, 19.0]",ssdd
Gao_ship_hh_02017012977040802,256,256,"[61.0, 138.0, 25.0, 14.0]",ssdd
Gao_ship_hh_02017012977040802,256,256,"[67.0, 72.0, 30.0, 14.0]",ssdd
Gao_ship_hh_02017012977040802,256,256,"[129.0, 130.0, 21.0, 21.0]",ssdd
Gao_ship_hh_02017012977040802,256,256,"[104.0, 236.0, 16.0, 19.0]",ssdd
Gao_ship_hh_02017012977040803,256,256,"[0.0, 131.0, 23.0, 21.0]",ssdd
Gao_ship_hh_02017012977040807,256,256,"[172.0, 88.0, 18.0, 28.0]",ssdd
Gao_ship_hh_02017012977040807,256,256,"[232.0, 128.0, 20.0, 17.0]",ssdd
Gao_ship_hh_02017012977040807,256,256,"[217.0, 166.0, 16.0, 20.0]",ssdd
Gao_ship_hh_02017012977040807,256,256,"[168.0, 167.0, 17.0, 20.0]",ssdd
Gao_ship_hh_02017012977040807,256,256,"[118.0, 224.0, 18.0, 17.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[166.0, 184.0, 32.0, 12.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[88.0, 165.0, 18.0, 21.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[41.0, 168.0, 15.0, 19.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[44.0, 89.0, 18.0, 27.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[104.0, 127.0, 19.0, 18.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[137.0, 63.0, 18.0, 22.0]",ssdd
Gao_ship_hh_02017012977040808,256,256,"[205.0, 111.0, 24.0, 19.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[10.0, 65.0, 16.0, 19.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[76.0, 111.0, 23.0, 19.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[124.0, 57.0, 25.0, 14.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[184.0, 72.0, 18.0, 9.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[132.0, 118.0, 25.0, 10.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[142.0, 153.0, 23.0, 8.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[39.0, 185.0, 31.0, 11.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[115.0, 187.0, 23.0, 9.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[195.0, 158.0, 14.0, 13.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[98.0, 226.0, 64.0, 26.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[213.0, 108.0, 17.0, 9.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[213.0, 141.0, 16.0, 8.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[194.0, 192.0, 15.0, 9.0]",ssdd
Gao_ship_hh_02017012977040809,256,256,"[235.0, 220.0, 17.0, 11.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[104.0, 109.0, 17.0, 18.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[62.0, 10.0, 24.0, 15.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[128.0, 3.0, 22.0, 20.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[101.0, 177.0, 22.0, 19.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[178.0, 162.0, 15.0, 24.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[216.0, 172.0, 20.0, 18.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[157.0, 222.0, 17.0, 22.0]",ssdd
Gao_ship_hh_02017012977040902,256,256,"[195.0, 223.0, 18.0, 24.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[1.0, 3.0, 23.0, 20.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[49.0, 161.0, 16.0, 25.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[31.0, 223.0, 15.0, 20.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[66.0, 224.0, 18.0, 22.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[89.0, 171.0, 19.0, 19.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[144.0, 143.0, 15.0, 26.0]",ssdd
Gao_ship_hh_02017012977040903,256,256,"[135.0, 203.0, 21.0, 18.0]",ssdd
Gao_ship_hh_02017012977040907,256,256,"[119.0, 95.0, 15.0, 19.0]",ssdd
Gao_ship_hh_02017012977040907,256,256,"[168.0, 39.0, 16.0, 20.0]",ssdd
Gao_ship_hh_02017012977040907,256,256,"[216.0, 38.0, 19.0, 20.0]",ssdd
Gao_ship_hh_02017012977040907,256,256,"[229.0, 0.0, 21.0, 16.0]",ssdd
Gao_ship_hh_02017012977040908,256,256,"[40.0, 39.0, 18.0, 20.0]",ssdd
Gao_ship_hh_02017012977040908,256,256,"[88.0, 38.0, 19.0, 19.0]",ssdd
Gao_ship_hh_02017012977040908,256,256,"[103.0, 1.0, 20.0, 14.0]",ssdd
Gao_ship_hh_02017012977040908,256,256,"[167.0, 57.0, 33.0, 12.0]",ssdd
Gao_ship_hh_02017012977040908,256,256,"[224.0, 107.0, 31.0, 17.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[40.0, 58.0, 30.0, 10.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[116.0, 59.0, 21.0, 10.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[142.0, 24.0, 24.0, 9.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[194.0, 29.0, 15.0, 14.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[214.0, 12.0, 15.0, 10.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[193.0, 65.0, 16.0, 7.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[98.0, 98.0, 66.0, 28.0]",ssdd
Gao_ship_hh_02017012977040909,256,256,"[235.0, 92.0, 18.0, 11.0]",ssdd
Gao_ship_hh_0201701297801010011,256,256,"[137.0, 126.0, 14.0, 34.0]",ssdd
Gao_ship_hh_0201701297801010012,256,256,"[8.0, 128.0, 13.0, 36.0]",ssdd
Gao_ship_hh_0201701297801010012,256,256,"[135.0, 141.0, 28.0, 33.0]",ssdd
Gao_ship_hh_0201701297801010013,256,256,"[6.0, 142.0, 30.0, 32.0]",ssdd
Gao_ship_hh_020170129780101010,256,256,"[27.0, 82.0, 26.0, 36.0]",ssdd
Gao_ship_hh_020170129780101010,256,256,"[162.0, 137.0, 26.0, 26.0]",ssdd
Gao_ship_hh_020170129780101010,256,256,"[113.0, 0.0, 25.0, 17.0]",ssdd
Gao_ship_hh_020170129780101011,256,256,"[33.0, 136.0, 28.0, 26.0]",ssdd
Gao_ship_hh_020170129780101011,256,256,"[173.0, 49.0, 29.0, 32.0]",ssdd
Gao_ship_hh_020170129780101012,256,256,"[47.0, 48.0, 28.0, 32.0]",ssdd
Gao_ship_hh_020170129780101013,256,256,"[138.0, 97.0, 25.0, 26.0]",ssdd
Gao_ship_hh_020170129780101014,256,256,"[10.0, 96.0, 25.0, 27.0]",ssdd
Gao_ship_hh_020170129780101022,256,256,"[131.0, 137.0, 20.0, 35.0]",ssdd
Gao_ship_hh_020170129780101022,256,256,"[172.0, 0.0, 22.0, 29.0]",ssdd
Gao_ship_hh_020170129780101023,256,256,"[45.0, 0.0, 19.0, 28.0]",ssdd
Gao_ship_hh_020170129780101023,256,256,"[3.0, 140.0, 18.0, 32.0]",ssdd
Gao_ship_hh_020170129780101023,256,256,"[225.0, 38.0, 16.0, 28.0]",ssdd
Gao_ship_hh_020170129780101024,256,256,"[97.0, 38.0, 17.0, 26.0]",ssdd
Gao_ship_hh_02017012978010109,256,256,"[153.0, 83.0, 30.0, 36.0]",ssdd
Gao_ship_hh_0201701297801011012,256,256,"[9.0, 0.0, 12.0, 33.0]",ssdd
Gao_ship_hh_0201701297801011012,256,256,"[133.0, 13.0, 29.0, 33.0]",ssdd
Gao_ship_hh_0201701297801011013,256,256,"[8.0, 12.0, 25.0, 32.0]",ssdd
Gao_ship_hh_0201701297801012010,256,256,"[116.0, 229.0, 36.0, 26.0]",ssdd
Gao_ship_hh_020170129780102010,256,256,"[162.0, 8.0, 28.0, 26.0]",ssdd
Gao_ship_hh_020170129780102011,256,256,"[33.0, 9.0, 27.0, 27.0]",ssdd
Gao_ship_hh_020170129780102012,256,256,"[209.0, 126.0, 32.0, 34.0]",ssdd
Gao_ship_hh_020170129780102013,256,256,"[81.0, 125.0, 28.0, 37.0]",ssdd
Gao_ship_hh_020170129780102022,256,256,"[131.0, 9.0, 20.0, 35.0]",ssdd
Gao_ship_hh_020170129780102023,256,256,"[2.0, 10.0, 19.0, 34.0]",ssdd
Gao_ship_hh_02017012978010301,256,256,"[43.0, 176.0, 24.0, 39.0]",ssdd
Gao_ship_hh_020170129780103012,256,256,"[210.0, 1.0, 27.0, 29.0]",ssdd
Gao_ship_hh_020170129780103013,256,256,"[80.0, 0.0, 29.0, 30.0]",ssdd
Gao_ship_hh_02017012978010401,256,256,"[43.0, 48.0, 23.0, 39.0]",ssdd
Gao_ship_hh_02017012978010403,256,256,"[126.0, 149.0, 23.0, 31.0]",ssdd
Gao_ship_hh_02017012978010404,256,256,"[0.0, 148.0, 19.0, 35.0]",ssdd
Gao_ship_hh_02017012978010503,256,256,"[69.0, 228.0, 24.0, 25.0]",ssdd
Gao_ship_hh_02017012978010503,256,256,"[127.0, 20.0, 19.0, 31.0]",ssdd
Gao_ship_hh_02017012978010603,256,256,"[70.0, 98.0, 20.0, 25.0]",ssdd
Gao_ship_hh_02017012978010604,256,256,"[165.0, 163.0, 19.0, 23.0]",ssdd
Gao_ship_hh_02017012978010605,256,256,"[38.0, 163.0, 19.0, 23.0]",ssdd
Gao_ship_hh_02017012978010704,256,256,"[165.0, 34.0, 19.0, 23.0]",ssdd
Gao_ship_hh_02017012978010705,256,256,"[37.0, 34.0, 19.0, 24.0]",ssdd
Gao_ship_hh_020170129780108021,256,256,"[125.0, 207.0, 27.0, 38.0]",ssdd
Gao_ship_hh_020170129780108022,256,256,"[0.0, 206.0, 24.0, 40.0]",ssdd
Gao_ship_hh_020170129780108026,256,256,"[166.0, 185.0, 28.0, 31.0]",ssdd
Gao_ship_hh_020170129780109021,256,256,"[126.0, 78.0, 24.0, 38.0]",ssdd
Gao_ship_hh_020170129780109022,256,256,"[0.0, 80.0, 23.0, 37.0]",ssdd
Gao_ship_hh_020170129780109026,256,256,"[166.0, 58.0, 26.0, 29.0]",ssdd
Gao_ship_hh_020170129780201001,256,256,"[200.0, 163.0, 40.0, 41.0]",ssdd
Gao_ship_hh_020170129780201002,256,256,"[73.0, 160.0, 39.0, 48.0]",ssdd
Gao_ship_hh_020170129780201004,256,256,"[146.0, 192.0, 40.0, 58.0]",ssdd
Gao_ship_hh_020170129780201005,256,256,"[19.0, 189.0, 37.0, 60.0]",ssdd
Gao_ship_hh_020170129780201012,256,256,"[120.0, 221.0, 30.0, 29.0]",ssdd
Gao_ship_hh_020170129780201018,256,256,"[106.0, 123.0, 28.0, 26.0]",ssdd
Gao_ship_hh_020170129780201019,256,256,"[211.0, 88.0, 21.0, 22.0]",ssdd
Gao_ship_hh_020170129780201019,256,256,"[237.0, 170.0, 18.0, 20.0]",ssdd
Gao_ship_hh_020170129780201101,256,256,"[202.0, 33.0, 39.0, 47.0]",ssdd
Gao_ship_hh_020170129780201102,256,256,"[76.0, 33.0, 36.0, 45.0]",ssdd
Gao_ship_hh_020170129780201104,256,256,"[147.0, 61.0, 37.0, 60.0]",ssdd
Gao_ship_hh_020170129780201105,256,256,"[18.0, 60.0, 38.0, 61.0]",ssdd
Gao_ship_hh_020170129780201201,256,256,"[74.0, 219.0, 19.0, 26.0]",ssdd
Gao_ship_hh_020170129780202012,256,256,"[120.0, 95.0, 31.0, 28.0]",ssdd
Gao_ship_hh_020170129780202018,256,256,"[105.0, 0.0, 25.0, 20.0]",ssdd
Gao_ship_hh_020170129780205011,256,256,"[165.0, 186.0, 33.0, 48.0]",ssdd
Gao_ship_hh_020170129780205012,256,256,"[39.0, 192.0, 30.0, 41.0]",ssdd
