image_id,width,height,bbox,source
Sen_ship_hh_02016121401034044,256,256,"[45.0, 230.0, 16.0, 25.0]",ssdd
Sen_ship_hh_02016121401034045,256,256,"[69.0, 88.0, 21.0, 64.0]",ssdd
Sen_ship_hh_02016121401035040,256,256,"[120.0, 213.0, 35.0, 42.0]",ssdd
Sen_ship_hh_02016121401035041,256,256,"[0.0, 210.0, 27.0, 45.0]",ssdd
Sen_ship_hh_02016121401035043,256,256,"[173.0, 102.0, 28.0, 61.0]",ssdd
Sen_ship_hh_02016121401035044,256,256,"[46.0, 101.0, 25.0, 61.0]",ssdd
Sen_ship_hh_02016121401035044,256,256,"[201.0, 0.0, 16.0, 23.0]",ssdd
Sen_ship_hh_02016121401035045,256,256,"[71.0, 0.0, 17.0, 22.0]",ssdd
Sen_ship_hh_02016121401035048,256,256,"[183.0, 218.0, 18.0, 37.0]",ssdd
Sen_ship_hh_02016121401035049,256,256,"[57.0, 218.0, 16.0, 37.0]",ssdd
Sen_ship_hh_02016121401036040,256,256,"[119.0, 84.0, 36.0, 50.0]",ssdd
Sen_ship_hh_02016121401036041,256,256,"[0.0, 83.0, 27.0, 50.0]",ssdd
Sen_ship_hh_02016121401036042,256,256,"[126.0, 176.0, 20.0, 47.0]",ssdd
Sen_ship_hh_02016121401036043,256,256,"[0.0, 175.0, 18.0, 49.0]",ssdd
Sen_ship_hh_02016121401036043,256,256,"[177.0, 0.0, 21.0, 33.0]",ssdd
Sen_ship_hh_02016121401036044,256,256,"[49.0, 0.0, 20.0, 33.0]",ssdd
Sen_ship_hh_02016121401036048,256,256,"[182.0, 93.0, 19.0, 72.0]",ssdd
Sen_ship_hh_02016121401036049,256,256,"[56.0, 93.0, 17.0, 70.0]",ssdd
Sen_ship_hh_02016121401037038,256,256,"[178.0, 133.0, 30.0, 27.0]",ssdd
Sen_ship_hh_02016121401037039,256,256,"[49.0, 134.0, 31.0, 25.0]",ssdd
Sen_ship_hh_02016121401037042,256,256,"[126.0, 49.0, 19.0, 47.0]",ssdd
Sen_ship_hh_02016121401037043,256,256,"[0.0, 48.0, 16.0, 48.0]",ssdd
Sen_ship_hh_02016121401037048,256,256,"[184.0, 0.0, 12.0, 36.0]",ssdd
Sen_ship_hh_02016121401037049,256,256,"[55.0, 0.0, 12.0, 36.0]",ssdd
Sen_ship_hh_02016121401037050,256,256,"[125.0, 119.0, 17.0, 53.0]",ssdd
Sen_ship_hh_02016121401037051,256,256,"[0.0, 121.0, 13.0, 51.0]",ssdd
Sen_ship_hh_02016121401038036,256,256,"[190.0, 194.0, 24.0, 32.0]",ssdd
Sen_ship_hh_02016121401038037,256,256,"[62.0, 196.0, 25.0, 30.0]",ssdd
Sen_ship_hh_02016121401038038,256,256,"[178.0, 7.0, 28.0, 25.0]",ssdd
Sen_ship_hh_02016121401038039,256,256,"[50.0, 7.0, 29.0, 24.0]",ssdd
Sen_ship_hh_02016121401038043,256,256,"[195.0, 177.0, 18.0, 70.0]",ssdd
Sen_ship_hh_02016121401038044,256,256,"[69.0, 177.0, 16.0, 70.0]",ssdd
Sen_ship_hh_02016121401038050,256,256,"[124.0, 0.0, 18.0, 44.0]",ssdd
Sen_ship_hh_02016121401038051,256,256,"[0.0, 0.0, 14.0, 43.0]",ssdd
Sen_ship_hh_02016121401039036,256,256,"[191.0, 68.0, 23.0, 30.0]",ssdd
Sen_ship_hh_02016121401039037,256,256,"[63.0, 68.0, 22.0, 30.0]",ssdd
Sen_ship_hh_02016121401039039,256,256,"[128.0, 160.0, 31.0, 34.0]",ssdd
Sen_ship_hh_02016121401039040,256,256,"[0.0, 159.0, 30.0, 35.0]",ssdd
Sen_ship_hh_02016121401039040,256,256,"[243.0, 61.0, 12.0, 30.0]",ssdd
Sen_ship_hh_02016121401039041,256,256,"[115.0, 60.0, 25.0, 45.0]",ssdd
Sen_ship_hh_02016121401039043,256,256,"[196.0, 49.0, 15.0, 70.0]",ssdd
Sen_ship_hh_02016121401039044,256,256,"[69.0, 49.0, 15.0, 69.0]",ssdd
Sen_ship_hh_02016121401039047,256,256,"[203.0, 97.0, 21.0, 79.0]",ssdd
Sen_ship_hh_02016121401039048,256,256,"[75.0, 97.0, 20.0, 79.0]",ssdd
Sen_ship_hh_02016121401040039,256,256,"[128.0, 31.0, 31.0, 36.0]",ssdd
Sen_ship_hh_02016121401040040,256,256,"[1.0, 31.0, 30.0, 34.0]",ssdd
Sen_ship_hh_02016121401040042,256,256,"[118.0, 195.0, 30.0, 43.0]",ssdd
Sen_ship_hh_02016121401040043,256,256,"[0.0, 201.0, 19.0, 36.0]",ssdd
Sen_ship_hh_02016121401040044,256,256,"[213.0, 180.0, 28.0, 51.0]",ssdd
Sen_ship_hh_02016121401040045,256,256,"[84.0, 181.0, 28.0, 49.0]",ssdd
Sen_ship_hh_02016121401040047,256,256,"[206.0, 0.0, 18.0, 46.0]",ssdd
Sen_ship_hh_02016121401040048,256,256,"[79.0, 0.0, 18.0, 46.0]",ssdd
Sen_ship_hh_0201612140104031,256,256,"[167.0, 52.0, 54.0, 52.0]",ssdd
Sen_ship_hh_0201612140104032,256,256,"[40.0, 51.0, 53.0, 53.0]",ssdd
Sen_ship_hh_02016121401041042,256,256,"[118.0, 67.0, 29.0, 44.0]",ssdd
Sen_ship_hh_02016121401041043,256,256,"[0.0, 74.0, 19.0, 36.0]",ssdd
Sen_ship_hh_02016121401041044,256,256,"[210.0, 53.0, 31.0, 49.0]",ssdd
Sen_ship_hh_02016121401041045,256,256,"[83.0, 52.0, 30.0, 50.0]",ssdd
Sen_ship_hh_02016121401041048,256,256,"[141.0, 174.0, 29.0, 54.0]",ssdd
Sen_ship_hh_02016121401041049,256,256,"[10.0, 172.0, 33.0, 58.0]",ssdd
Sen_ship_hh_02016121401042033,256,256,"[153.0, 148.0, 39.0, 46.0]",ssdd
Sen_ship_hh_02016121401042034,256,256,"[26.0, 148.0, 36.0, 44.0]",ssdd
Sen_ship_hh_02016121401042035,256,256,"[206.0, 163.0, 35.0, 57.0]",ssdd
Sen_ship_hh_02016121401042036,256,256,"[80.0, 162.0, 33.0, 58.0]",ssdd
Sen_ship_hh_02016121401042039,256,256,"[190.0, 164.0, 25.0, 36.0]",ssdd
Sen_ship_hh_02016121401042040,256,256,"[62.0, 164.0, 27.0, 37.0]",ssdd
Sen_ship_hh_02016121401042048,256,256,"[141.0, 43.0, 29.0, 58.0]",ssdd
Sen_ship_hh_02016121401042049,256,256,"[14.0, 43.0, 29.0, 58.0]",ssdd
Sen_ship_hh_02016121401043033,256,256,"[155.0, 20.0, 34.0, 44.0]",ssdd
Sen_ship_hh_02016121401043034,256,256,"[27.0, 19.0, 35.0, 46.0]",ssdd
Sen_ship_hh_02016121401043035,256,256,"[209.0, 34.0, 31.0, 58.0]",ssdd
Sen_ship_hh_02016121401043036,256,256,"[81.0, 34.0, 31.0, 58.0]",ssdd
Sen_ship_hh_02016121401043037,256,256,"[200.0, 200.0, 30.0, 28.0]",ssdd
Sen_ship_hh_02016121401043038,256,256,"[71.0, 200.0, 31.0, 27.0]",ssdd
Sen_ship_hh_02016121401043039,256,256,"[190.0, 35.0, 26.0, 37.0]",ssdd
Sen_ship_hh_02016121401043040,256,256,"[62.0, 36.0, 26.0, 36.0]",ssdd
Sen_ship_hh_02016121401043046,256,256,"[118.0, 208.0, 23.0, 46.0]",ssdd
Sen_ship_hh_02016121401044031,256,256,"[153.0, 117.0, 45.0, 27.0]",ssdd
Sen_ship_hh_02016121401044032,256,256,"[25.0, 117.0, 46.0, 27.0]",ssdd
Sen_ship_hh_02016121401044037,256,256,"[199.0, 72.0, 30.0, 27.0]",ssdd
Sen_ship_hh_02016121401044038,256,256,"[72.0, 71.0, 29.0, 29.0]",ssdd
Sen_ship_hh_02016121401044040,256,256,"[122.0, 174.0, 24.0, 29.0]",ssdd
Sen_ship_hh_02016121401044041,256,256,"[0.0, 172.0, 18.0, 30.0]",ssdd
Sen_ship_hh_02016121401044043,256,256,"[114.0, 0.0, 22.0, 30.0]",ssdd
Sen_ship_hh_02016121401044046,256,256,"[119.0, 81.0, 24.0, 49.0]",ssdd
Sen_ship_hh_02016121401044047,256,256,"[0.0, 80.0, 13.0, 51.0]",ssdd
Sen_ship_hh_02016121401045031,256,256,"[152.0, 0.0, 46.0, 15.0]",ssdd
Sen_ship_hh_02016121401045032,256,256,"[24.0, 0.0, 47.0, 14.0]",ssdd
Sen_ship_hh_02016121401045033,256,256,"[157.0, 116.0, 39.0, 21.0]",ssdd
Sen_ship_hh_02016121401045034,256,256,"[29.0, 116.0, 37.0, 21.0]",ssdd
Sen_ship_hh_02016121401045036,256,256,"[125.0, 185.0, 41.0, 28.0]",ssdd
Sen_ship_hh_02016121401045037,256,256,"[0.0, 185.0, 38.0, 27.0]",ssdd
Sen_ship_hh_02016121401045038,256,256,"[133.0, 185.0, 28.0, 59.0]",ssdd
Sen_ship_hh_02016121401045039,256,256,"[6.0, 184.0, 27.0, 61.0]",ssdd
Sen_ship_hh_02016121401045040,256,256,"[123.0, 45.0, 23.0, 29.0]",ssdd
Sen_ship_hh_02016121401045041,256,256,"[0.0, 44.0, 17.0, 29.0]",ssdd
Sen_ship_hh_02016121401045041,256,256,"[213.0, 232.0, 17.0, 23.0]",ssdd
Sen_ship_hh_02016121401045042,256,256,"[86.0, 233.0, 15.0, 22.0]",ssdd
Sen_ship_hh_02016121401046036,256,256,"[125.0, 57.0, 43.0, 27.0]",ssdd
Sen_ship_hh_02016121401046037,256,256,"[0.0, 58.0, 38.0, 26.0]",ssdd
Sen_ship_hh_02016121401046038,256,256,"[134.0, 59.0, 26.0, 58.0]",ssdd
Sen_ship_hh_02016121401046039,256,256,"[6.0, 57.0, 26.0, 60.0]",ssdd
Sen_ship_hh_02016121401046041,256,256,"[215.0, 103.0, 19.0, 66.0]",ssdd
Sen_ship_hh_02016121401046042,256,256,"[86.0, 103.0, 22.0, 64.0]",ssdd
Sen_ship_hh_02016121401046045,256,256,"[128.0, 198.0, 24.0, 49.0]",ssdd
Sen_ship_hh_02016121401046046,256,256,"[1.0, 198.0, 21.0, 47.0]",ssdd
Sen_ship_hh_02016121401047041,256,256,"[216.0, 0.0, 18.0, 40.0]",ssdd
Sen_ship_hh_02016121401047042,256,256,"[91.0, 0.0, 16.0, 39.0]",ssdd
Sen_ship_hh_02016121401047045,256,256,"[127.0, 72.0, 24.0, 47.0]",ssdd
Sen_ship_hh_02016121401047046,256,256,"[1.0, 72.0, 23.0, 46.0]",ssdd
Sen_ship_hh_02016121401049019,256,256,"[97.0, 193.0, 42.0, 39.0]",ssdd
Sen_ship_hh_0201612140104902,256,256,"[191.0, 111.0, 40.0, 38.0]",ssdd
Sen_ship_hh_0201612140104903,256,256,"[62.0, 110.0, 41.0, 40.0]",ssdd
Sen_ship_hh_02016121401049041,256,256,"[160.0, 101.0, 32.0, 51.0]",ssdd
Sen_ship_hh_02016121401049042,256,256,"[34.0, 101.0, 30.0, 50.0]",ssdd
Sen_ship_hh_02016121401050019,256,256,"[95.0, 63.0, 41.0, 41.0]",ssdd
Sen_ship_hh_02016121401050041,256,256,"[171.0, 0.0, 21.0, 22.0]",ssdd
Sen_ship_hh_02016121401050042,256,256,"[42.0, 0.0, 22.0, 22.0]",ssdd
Sen_ship_hh_0201612140105041,256,256,"[143.0, 178.0, 46.0, 51.0]",ssdd
Sen_ship_hh_0201612140105042,256,256,"[15.0, 178.0, 46.0, 49.0]",ssdd
Sen_ship_hh_02016121401051012,256,256,"[95.0, 219.0, 39.0, 16.0]",ssdd
Sen_ship_hh_02016121401051016,256,256,"[113.0, 121.0, 31.0, 24.0]",ssdd
Sen_ship_hh_0201612140105206,256,256,"[134.0, 163.0, 42.0, 14.0]",ssdd
Sen_ship_hh_0201612140105207,256,256,"[6.0, 164.0, 43.0, 13.0]",ssdd
Sen_ship_hh_02016121401053011,256,256,"[113.0, 195.0, 42.0, 26.0]",ssdd
Sen_ship_hh_02016121401053012,256,256,"[0.0, 196.0, 27.0, 22.0]",ssdd
Sen_ship_hh_02016121401053012,256,256,"[136.0, 190.0, 44.0, 27.0]",ssdd
Sen_ship_hh_02016121401053013,256,256,"[8.0, 189.0, 44.0, 30.0]",ssdd
Sen_ship_hh_02016121401053013,256,256,"[176.0, 177.0, 43.0, 31.0]",ssdd
Sen_ship_hh_02016121401053014,256,256,"[48.0, 177.0, 42.0, 30.0]",ssdd
Sen_ship_hh_0201612140105306,256,256,"[134.0, 35.0, 42.0, 14.0]",ssdd
Sen_ship_hh_0201612140105307,256,256,"[7.0, 35.0, 40.0, 13.0]",ssdd
Sen_ship_hh_02016121401054010,256,256,"[38.0, 128.0, 45.0, 24.0]",ssdd
Sen_ship_hh_02016121401054011,256,256,"[113.0, 68.0, 43.0, 25.0]",ssdd
Sen_ship_hh_02016121401054011,256,256,"[163.0, 189.0, 54.0, 25.0]",ssdd
Sen_ship_hh_02016121401054012,256,256,"[0.0, 66.0, 27.0, 24.0]",ssdd
Sen_ship_hh_02016121401054012,256,256,"[136.0, 62.0, 44.0, 29.0]",ssdd
Sen_ship_hh_02016121401054012,256,256,"[35.0, 189.0, 54.0, 25.0]",ssdd
Sen_ship_hh_02016121401054013,256,256,"[9.0, 62.0, 43.0, 27.0]",ssdd
Sen_ship_hh_02016121401054013,256,256,"[175.0, 47.0, 42.0, 33.0]",ssdd
Sen_ship_hh_02016121401054014,256,256,"[48.0, 49.0, 39.0, 30.0]",ssdd
Sen_ship_hh_0201612140105407,256,256,"[153.0, 164.0, 48.0, 22.0]",ssdd
Sen_ship_hh_0201612140105408,256,256,"[25.0, 166.0, 46.0, 21.0]",ssdd
Sen_ship_hh_0201612140105408,256,256,"[197.0, 128.0, 38.0, 20.0]",ssdd
Sen_ship_hh_0201612140105408,256,256,"[215.0, 230.0, 38.0, 17.0]",ssdd
Sen_ship_hh_0201612140105409,256,256,"[69.0, 128.0, 38.0, 21.0]",ssdd
Sen_ship_hh_0201612140105409,256,256,"[165.0, 128.0, 46.0, 24.0]",ssdd
Sen_ship_hh_0201612140105409,256,256,"[88.0, 230.0, 38.0, 18.0]",ssdd
Sen_ship_hh_02016121401055010,256,256,"[37.0, 2.0, 48.0, 21.0]",ssdd
Sen_ship_hh_02016121401055011,256,256,"[162.0, 60.0, 55.0, 26.0]",ssdd
Sen_ship_hh_02016121401055012,256,256,"[34.0, 59.0, 53.0, 27.0]",ssdd
Sen_ship_hh_0201612140105507,256,256,"[155.0, 38.0, 45.0, 20.0]",ssdd
Sen_ship_hh_0201612140105507,256,256,"[98.0, 170.0, 36.0, 13.0]",ssdd
Sen_ship_hh_0201612140105508,256,256,"[27.0, 37.0, 45.0, 21.0]",ssdd
Sen_ship_hh_0201612140105508,256,256,"[198.0, 1.0, 36.0, 19.0]",ssdd
Sen_ship_hh_0201612140105508,256,256,"[217.0, 103.0, 36.0, 21.0]",ssdd
Sen_ship_hh_0201612140105509,256,256,"[87.0, 103.0, 44.0, 24.0]",ssdd
Sen_ship_hh_0201612140105509,256,256,"[71.0, 1.0, 35.0, 20.0]",ssdd
Sen_ship_hh_0201612140105509,256,256,"[165.0, 1.0, 45.0, 22.0]",ssdd
Sen_ship_hh_0201612140106041,256,256,"[141.0, 47.0, 47.0, 54.0]",ssdd
Sen_ship_hh_0201612140106042,256,256,"[13.0, 49.0, 47.0, 49.0]",ssdd
Sen_ship_hh_0201612140109046,256,256,"[149.0, 136.0, 38.0, 53.0]",ssdd
Sen_ship_hh_0201612140109047,256,256,"[21.0, 137.0, 38.0, 54.0]",ssdd
Sen_ship_hh_02016121402010011,256,256,"[130.0, 130.0, 11.0, 46.0]",ssdd
Sen_ship_hh_02016121402010011,256,256,"[141.0, 20.0, 11.0, 55.0]",ssdd
Sen_ship_hh_02016121402010012,256,256,"[2.0, 129.0, 11.0, 47.0]",ssdd
Sen_ship_hh_02016121402010012,256,256,"[11.0, 22.0, 14.0, 54.0]",ssdd
Sen_ship_hh_02016121402011011,256,256,"[128.0, 1.0, 13.0, 47.0]",ssdd
Sen_ship_hh_02016121402011012,256,256,"[1.0, 3.0, 14.0, 47.0]",ssdd
Sen_ship_hh_02016121402012011,256,256,"[181.0, 167.0, 12.0, 47.0]",ssdd
Sen_ship_hh_02016121402012012,256,256,"[53.0, 167.0, 14.0, 48.0]",ssdd
Sen_ship_hh_02016121402013010,256,256,"[130.0, 142.0, 41.0, 19.0]",ssdd
Sen_ship_hh_02016121402013011,256,256,"[2.0, 142.0, 41.0, 18.0]",ssdd
Sen_ship_hh_02016121402013011,256,256,"[181.0, 39.0, 14.0, 48.0]",ssdd
Sen_ship_hh_02016121402013011,256,256,"[145.0, 219.0, 18.0, 26.0]",ssdd
Sen_ship_hh_02016121402013011,256,256,"[205.0, 229.0, 27.0, 26.0]",ssdd
Sen_ship_hh_02016121402013011,256,256,"[224.0, 192.0, 31.0, 19.0]",ssdd
Sen_ship_hh_02016121402013012,256,256,"[50.0, 39.0, 18.0, 48.0]",ssdd
Sen_ship_hh_02016121402013012,256,256,"[15.0, 219.0, 21.0, 27.0]",ssdd
Sen_ship_hh_02016121402013012,256,256,"[75.0, 229.0, 31.0, 26.0]",ssdd
Sen_ship_hh_02016121402014010,256,256,"[130.0, 14.0, 41.0, 20.0]",ssdd
Sen_ship_hh_0201612140201406,256,256,"[233.0, 197.0, 22.0, 27.0]",ssdd
Sen_ship_hh_0201612140201407,256,256,"[104.0, 198.0, 24.0, 25.0]",ssdd
Sen_ship_hh_0201612140201506,256,256,"[232.0, 69.0, 23.0, 27.0]",ssdd
Sen_ship_hh_0201612140201506,256,256,"[118.0, 194.0, 32.0, 40.0]",ssdd
Sen_ship_hh_0201612140201507,256,256,"[104.0, 70.0, 24.0, 25.0]",ssdd
Sen_ship_hh_0201612140201507,256,256,"[0.0, 196.0, 24.0, 28.0]",ssdd
Sen_ship_hh_0201612140201606,256,256,"[118.0, 67.0, 34.0, 39.0]",ssdd
Sen_ship_hh_0201612140201607,256,256,"[0.0, 67.0, 23.0, 31.0]",ssdd
Sen_ship_hh_0201612140201705,256,256,"[170.0, 215.0, 17.0, 38.0]",ssdd
Sen_ship_hh_0201612140201706,256,256,"[41.0, 217.0, 18.0, 38.0]",ssdd
Sen_ship_hh_0201612140201805,256,256,"[170.0, 87.0, 15.0, 39.0]",ssdd
Sen_ship_hh_0201612140201806,256,256,"[42.0, 87.0, 15.0, 39.0]",ssdd
Sen_ship_hh_0201612140201905,256,256,"[153.0, 194.0, 10.0, 29.0]",ssdd
Sen_ship_hh_0201612140201906,256,256,"[25.0, 194.0, 12.0, 30.0]",ssdd
Sen_ship_hh_0201612140202004,256,256,"[149.0, 207.0, 41.0, 40.0]",ssdd
Sen_ship_hh_0201612140202005,256,256,"[151.0, 66.0, 12.0, 30.0]",ssdd
Sen_ship_hh_0201612140202005,256,256,"[20.0, 207.0, 42.0, 42.0]",ssdd
Sen_ship_hh_0201612140202006,256,256,"[22.0, 66.0, 14.0, 29.0]",ssdd
Sen_ship_hh_0201612140202015,256,256,"[175.0, 171.0, 9.0, 27.0]",ssdd
Sen_ship_hh_0201612140202016,256,256,"[48.0, 173.0, 9.0, 26.0]",ssdd
Sen_ship_hh_0201612140202101,256,256,"[24.0, 200.0, 34.0, 29.0]",ssdd
Sen_ship_hh_0201612140202101,256,256,"[155.0, 136.0, 20.0, 23.0]",ssdd
Sen_ship_hh_0201612140202101,256,256,"[148.0, 169.0, 19.0, 27.0]",ssdd
Sen_ship_hh_0201612140202101,256,256,"[77.0, 193.0, 35.0, 48.0]",ssdd
Sen_ship_hh_0201612140202102,256,256,"[29.0, 137.0, 18.0, 23.0]",ssdd
Sen_ship_hh_0201612140202102,256,256,"[20.0, 169.0, 17.0, 27.0]",ssdd
Sen_ship_hh_0201612140202104,256,256,"[185.0, 219.0, 13.0, 17.0]",ssdd
Sen_ship_hh_0201612140202104,256,256,"[149.0, 78.0, 39.0, 41.0]",ssdd
Sen_ship_hh_0201612140202105,256,256,"[21.0, 80.0, 41.0, 40.0]",ssdd
Sen_ship_hh_0201612140202105,256,256,"[58.0, 220.0, 13.0, 15.0]",ssdd
Sen_ship_hh_0201612140202201,256,256,"[160.0, 185.0, 36.0, 29.0]",ssdd
Sen_ship_hh_0201612140202201,256,256,"[148.0, 43.0, 16.0, 26.0]",ssdd
Sen_ship_hh_0201612140202201,256,256,"[156.0, 10.0, 16.0, 23.0]",ssdd
Sen_ship_hh_0201612140202201,256,256,"[23.0, 74.0, 34.0, 26.0]",ssdd
Sen_ship_hh_0201612140202201,256,256,"[76.0, 64.0, 35.0, 47.0]",ssdd
Sen_ship_hh_0201612140202202,256,256,"[30.0, 182.0, 38.0, 34.0]",ssdd
Sen_ship_hh_0201612140202202,256,256,"[22.0, 44.0, 14.0, 26.0]",ssdd
Sen_ship_hh_0201612140202204,256,256,"[185.0, 90.0, 13.0, 19.0]",ssdd
Sen_ship_hh_0201612140202205,256,256,"[58.0, 92.0, 12.0, 17.0]",ssdd
Sen_ship_hh_0201612140202301,256,256,"[160.0, 55.0, 37.0, 32.0]",ssdd
Sen_ship_hh_0201612140202302,256,256,"[30.0, 55.0, 38.0, 32.0]",ssdd
Sen_ship_hh_0201612140202303,256,256,"[194.0, 156.0, 32.0, 27.0]",ssdd
Sen_ship_hh_0201612140202304,256,256,"[67.0, 156.0, 29.0, 25.0]",ssdd
Sen_ship_hh_0201612140202304,256,256,"[107.0, 192.0, 30.0, 29.0]",ssdd
Sen_ship_hh_0201612140202402,256,256,"[23.0, 0.0, 46.0, 10.0]",ssdd
Sen_ship_hh_0201612140202404,256,256,"[101.0, 54.0, 36.0, 41.0]",ssdd
Sen_ship_hh_0201612140202504,256,256,"[152.0, 142.0, 26.0, 25.0]",ssdd
Sen_ship_hh_0201612140202504,256,256,"[202.0, 213.0, 32.0, 33.0]",ssdd
Sen_ship_hh_0201612140202505,256,256,"[73.0, 211.0, 29.0, 31.0]",ssdd
Sen_ship_hh_0201612140202505,256,256,"[23.0, 144.0, 29.0, 21.0]",ssdd
Sen_ship_hh_0201612140202604,256,256,"[154.0, 15.0, 22.0, 23.0]",ssdd
Sen_ship_hh_0201612140202604,256,256,"[203.0, 83.0, 27.0, 34.0]",ssdd
Sen_ship_hh_0201612140202605,256,256,"[25.0, 15.0, 21.0, 21.0]",ssdd
Sen_ship_hh_0201612140202605,256,256,"[75.0, 83.0, 26.0, 31.0]",ssdd
Sen_ship_hh_0201612140202606,256,256,"[112.0, 200.0, 38.0, 29.0]",ssdd
Sen_ship_hh_0201612140202702,256,256,"[168.0, 160.0, 57.0, 20.0]",ssdd
Sen_ship_hh_0201612140202703,256,256,"[40.0, 160.0, 57.0, 20.0]",ssdd
Sen_ship_hh_0201612140202706,256,256,"[109.0, 75.0, 41.0, 25.0]",ssdd
Sen_ship_hh_0201612140202907,256,256,"[173.0, 156.0, 21.0, 24.0]",ssdd
Sen_ship_hh_0201612140203007,256,256,"[175.0, 27.0, 18.0, 26.0]",ssdd
Sen_ship_hh_0201612140203008,256,256,"[47.0, 27.0, 18.0, 26.0]",ssdd
Sen_ship_hh_0201612140203015,256,256,"[175.0, 44.0, 9.0, 27.0]",ssdd
Sen_ship_hh_0201612140203016,256,256,"[188.0, 87.0, 16.0, 31.0]",ssdd
Sen_ship_hh_0201612140203016,256,256,"[47.0, 43.0, 10.0, 29.0]",ssdd
Sen_ship_hh_0201612140203017,256,256,"[60.0, 88.0, 16.0, 28.0]",ssdd
Sen_ship_hh_0201612140203106,256,256,"[140.0, 27.0, 44.0, 15.0]",ssdd
Sen_ship_hh_0201612140203107,256,256,"[13.0, 27.0, 43.0, 16.0]",ssdd
Sen_ship_hh_0201612140205017,256,256,"[192.0, 110.0, 6.0, 13.0]",ssdd
Sen_ship_hh_0201612140205018,256,256,"[162.0, 136.0, 7.0, 15.0]",ssdd
Sen_ship_hh_0201612140205018,256,256,"[64.0, 110.0, 6.0, 15.0]",ssdd
Sen_ship_hh_0201612140206018,256,256,"[162.0, 8.0, 7.0, 16.0]",ssdd
Sen_ship_hh_0201612140207013,256,256,"[199.0, 165.0, 30.0, 27.0]",ssdd
Sen_ship_hh_0201612140207014,256,256,"[71.0, 165.0, 30.0, 28.0]",ssdd
Sen_ship_hh_0201612140208013,256,256,"[198.0, 37.0, 32.0, 29.0]",ssdd
Sen_ship_hh_0201612140208014,256,256,"[71.0, 35.0, 30.0, 30.0]",ssdd
Sen_ship_hh_0201612140209011,256,256,"[142.0, 148.0, 10.0, 56.0]",ssdd
Sen_ship_hh_02016122101010050,256,256,"[186.0, 209.0, 52.0, 27.0]",ssdd
Sen_ship_hh_02016122101010051,256,256,"[58.0, 209.0, 53.0, 26.0]",ssdd
Sen_ship_hh_0201612210101043,256,256,"[143.0, 241.0, 49.0, 14.0]",ssdd
Sen_ship_hh_0201612210101044,256,256,"[16.0, 240.0, 46.0, 15.0]",ssdd
Sen_ship_hh_02016122101011050,256,256,"[187.0, 80.0, 52.0, 27.0]",ssdd
Sen_ship_hh_02016122101011051,256,256,"[58.0, 79.0, 53.0, 30.0]",ssdd
Sen_ship_hh_02016122101015037,256,256,"[189.0, 175.0, 56.0, 17.0]",ssdd
Sen_ship_hh_02016122101015038,256,256,"[61.0, 173.0, 55.0, 18.0]",ssdd
Sen_ship_hh_02016122101016037,256,256,"[190.0, 45.0, 51.0, 18.0]",ssdd
Sen_ship_hh_02016122101016038,256,256,"[62.0, 45.0, 52.0, 18.0]",ssdd
Sen_ship_hh_02016122101018043,256,256,"[220.0, 103.0, 35.0, 31.0]",ssdd
Sen_ship_hh_02016122101018044,256,256,"[92.0, 104.0, 57.0, 32.0]",ssdd
Sen_ship_hh_0201612210102001,256,256,"[94.0, 149.0, 29.0, 36.0]",ssdd
Sen_ship_hh_0201612210102043,256,256,"[147.0, 113.0, 45.0, 38.0]",ssdd
Sen_ship_hh_0201612210102044,256,256,"[18.0, 112.0, 46.0, 37.0]",ssdd
Sen_ship_hh_02016122101021040,256,256,"[167.0, 219.0, 79.0, 29.0]",ssdd
Sen_ship_hh_02016122101021041,256,256,"[39.0, 219.0, 86.0, 28.0]",ssdd
Sen_ship_hh_02016122101021046,256,256,"[179.0, 211.0, 48.0, 19.0]",ssdd
Sen_ship_hh_02016122101021047,256,256,"[51.0, 211.0, 48.0, 20.0]",ssdd
Sen_ship_hh_02016122101022040,256,256,"[168.0, 94.0, 78.0, 26.0]",ssdd
Sen_ship_hh_02016122101022041,256,256,"[40.0, 94.0, 81.0, 25.0]",ssdd
Sen_ship_hh_02016122101022046,256,256,"[179.0, 82.0, 46.0, 20.0]",ssdd
Sen_ship_hh_02016122101022047,256,256,"[51.0, 84.0, 47.0, 18.0]",ssdd
Sen_ship_hh_02016122101024025,256,256,"[184.0, 142.0, 60.0, 46.0]",ssdd
Sen_ship_hh_02016122101024026,256,256,"[55.0, 143.0, 60.0, 44.0]",ssdd
Sen_ship_hh_02016122101025025,256,256,"[186.0, 19.0, 56.0, 39.0]",ssdd
Sen_ship_hh_02016122101025026,256,256,"[57.0, 19.0, 57.0, 38.0]",ssdd
Sen_ship_hh_02016122101025050,256,256,"[100.0, 232.0, 60.0, 23.0]",ssdd
Sen_ship_hh_02016122101026050,256,256,"[101.0, 103.0, 57.0, 28.0]",ssdd
Sen_ship_hh_02016122101027039,256,256,"[208.0, 145.0, 47.0, 29.0]",ssdd
Sen_ship_hh_02016122101027040,256,256,"[81.0, 145.0, 51.0, 28.0]",ssdd
Sen_ship_hh_02016122101028024,256,256,"[131.0, 120.0, 63.0, 38.0]",ssdd
Sen_ship_hh_02016122101028025,256,256,"[4.0, 119.0, 62.0, 40.0]",ssdd
Sen_ship_hh_02016122101028039,256,256,"[209.0, 18.0, 46.0, 29.0]",ssdd
